id,language_abrev,language_movie
293670,es,Español
168079,en,English
375199,hi,हिन्दी
155217,ja,日本語
83501,ru,Pусский
364426,en,English
364426,de,Deutsch
364426,it,Italiano
364426,ja,日本語
216472,en,English
216472,zh,普通话
51091,en,English
337154,en,English
113523,en,English
56424,fr,Français
188183,zh,普通话
395181,zh,普通话
134362,es,Español
319017,en,English
291805,zh,普通话
291805,en,English
390766,en,English
394812,en,English
394812,ko,한국어/조선말
394812,zh,普通话
394812,tl,
394812,ja,日本語
370464,en,English
354818,en,English
369820,en,English
12443,it,Italiano
23802,en,English
170740,en,English
388440,en,English
388403,zh,普通话
78492,ja,日本語
48339,en,English
42082,en,English
36090,ja,日本語
37228,en,English
136762,xx,No Language
94643,xx,No Language
376916,cn,广州话 / 廣州話
376916,zh,普通话
339526,en,English
382088,en,English
362699,en,English
118792,ru,Pусский
396292,en,English
299782,en,English
46178,da,Dansk
339928,pt,Português
339928,en,English
375170,zh,普通话
330916,en,English
376549,cn,广州话 / 廣州話
4290,en,English
87061,en,English
87061,fr,Français
216203,en,English
332872,es,Español
339397,en,English
374473,en,English
84233,en,English
5654,en,English
5654,fr,Français
5654,ru,Pусский
353866,de,Deutsch
44645,en,English
44645,de,Deutsch
314570,pt,Português
314570,es,Español
314570,en,English
254420,hi,हिन्दी
147367,en,English
147367,pl,Polski
340746,ko,한국어/조선말
310567,hi,हिन्दी
109581,en,English
375599,ko,한국어/조선말
344854,en,English
311770,en,English
311770,sv,svenska
358907,en,English
358907,sv,svenska
323428,sv,svenska
324764,sv,svenska
346469,sv,svenska
347344,it,Italiano
347344,sv,svenska
303636,de,Deutsch
303636,sv,svenska
303636,en,English
321283,sv,svenska
356218,sv,svenska
347106,sv,svenska
335683,sv,svenska
363607,sv,svenska
389115,sv,svenska
377290,sv,svenska
381277,sv,svenska
268618,is,Íslenska
341491,de,Deutsch
341491,is,Íslenska
341490,is,Íslenska
250974,no,Norsk
280583,no,Norsk
280583,en,English
69471,en,English
39301,he,עִבְרִית
107775,no,Norsk
17575,no,Norsk
198783,sv,svenska
198783,la,Latin
198783,no,Norsk
55154,no,Norsk
33340,no,Norsk
33340,sv,svenska
64116,no,Norsk
388468,no,Norsk
87654,no,Norsk
336885,no,Norsk
373757,en,English
285165,no,Norsk
348675,da,Dansk
11392,da,Dansk
57911,da,Dansk
342695,da,Dansk
342695,sv,svenska
16039,da,Dansk
20661,da,Dansk
335582,da,Dansk
11390,da,Dansk
76312,da,Dansk
155714,da,Dansk
146184,da,Dansk
146184,fo,
324284,en,English
391617,es,Español
37433,ja,日本語
47408,ja,日本語
14233,en,English
48417,cn,广州话 / 廣州話
397914,en,English
347031,en,English
378348,ko,한국어/조선말
40534,en,English
102961,en,English
339148,en,English
57992,en,English
57992,fr,Français
57992,pt,Português
66897,fr,Français
139251,en,English
391778,hi,हिन्दी
4546,en,English
389053,en,English
343140,cn,广州话 / 廣州話
343140,zh,普通话
363103,pt,Português
301804,en,English
374458,ro,Română
26677,en,English
322745,en,English
169448,fa,فارسی
335409,ru,Pусский
335409,en,English
391375,en,English
398289,en,English
342464,en,English
109456,it,Italiano
3698,it,Italiano
5434,it,Italiano
292610,it,Italiano
40162,it,Italiano
58419,en,English
58419,it,Italiano
31264,it,Italiano
171993,en,English
171993,de,Deutsch
171993,it,Italiano
374173,hi,हिन्दी
353989,es,Español
45783,da,Dansk
356842,en,English
16884,da,Dansk
94067,en,English
88518,en,English
57313,en,English
79078,de,Deutsch
385320,en,English
385320,pt,Português
21293,en,English
279588,en,English
265982,en,English
265982,fr,Français
26521,es,Español
41028,en,English
135652,en,English
93041,en,English
180886,en,English
346384,en,English
18932,en,English
45780,en,English
41149,en,English
25787,en,English
269306,sv,svenska
109380,cs,Český
103941,es,Español
361146,pt,Português
298228,en,English
308531,en,English
32790,en,English
30641,en,English
257345,en,English
256771,nl,Nederlands
34598,en,English
34598,de,Deutsch
41962,ja,日本語
110283,ja,日本語
83183,ja,日本語
139176,en,English
318121,en,English
293413,ko,한국어/조선말
397403,en,English
24793,en,English
40258,fr,Français
105184,de,Deutsch
60163,ja,日本語
40863,cn,广州话 / 廣州話
40863,en,English
379220,es,Español
258771,lt,Lietuvikai
322506,en,English
221343,en,English
121245,en,English
81120,en,English
341012,en,English
198652,en,English
37237,en,English
324314,fr,Français
324314,en,English
298459,fr,Français
114030,ja,日本語
398854,en,English
356366,en,English
356366,de,Deutsch
377158,pl,Polski
350904,it,Italiano
330294,fr,Français
364831,en,English
291863,en,English
398830,es,Español
309879,en,English
400791,en,English
107315,en,English
91950,es,Español
169782,en,English
98927,fr,Français
33108,ru,Pусский
353433,en,English
192040,en,English
220903,en,English
384130,en,English
370260,en,English
280004,en,English
347123,en,English
121572,en,English
43608,en,English
29477,en,English
400608,en,English
58522,it,Italiano
259693,en,English
248741,en,English
248741,fr,Français
55608,ce,
55608,ru,Pусский
30656,en,English
89587,it,Italiano
312623,en,English
326255,en,English
400948,en,English
377823,en,English
377823,ko,한국어/조선말
377823,zh,普通话
376261,en,English
109088,zh,普通话
205891,en,English
205891,fr,Français
364902,en,English
218351,en,English
241374,en,English
65192,de,Deutsch
65192,en,English
375356,fr,Français
391757,en,English
328429,en,English
30665,en,English
245913,en,English
245913,ru,Pусский
82819,en,English
75198,fr,Français
51334,tr,Türkçe
94659,ja,日本語
117472,ja,日本語
117767,pl,Polski
44688,en,English
132133,pl,Polski
105136,ja,日本語
395883,en,English
84228,en,English
84228,fr,Français
270650,en,English
366564,fr,Français
356332,en,English
157515,de,Deutsch
103578,en,English
230471,it,Italiano
145244,it,Italiano
87335,it,Italiano
205557,it,Italiano
61581,it,Italiano
389427,en,English
144341,it,Italiano
150224,it,Italiano
43074,en,English
52947,cn,广州话 / 廣州話
339739,en,English
61294,en,English
61294,ru,Pусский
30942,en,English
30942,de,Deutsch
30942,zh,普通话
353610,en,English
206657,en,English
206657,sv,svenska
287703,zh,普通话
284152,ko,한국어/조선말
25625,en,English
168098,en,English
356334,en,English
28529,en,English
300210,ar,العربية
300210,he,עִבְרִית
112767,en,English
131172,en,English
377150,fa,فارسی
244839,en,English
216521,en,English
170898,bs,Bosanski
170898,hr,Hrvatski
25079,ja,日本語
80699,da,Dansk
363889,en,English
355598,en,English
323372,es,Español
370687,en,English
373476,en,English
300761,en,English
41312,en,English
258755,es,Español
28775,en,English
217057,en,English
327040,fr,Français
34202,en,English
401895,es,Español
397003,en,English
138705,fi,suomi
150208,fi,suomi
61123,fi,suomi
80256,en,English
80256,fi,suomi
41454,da,Dansk
41454,sv,svenska
381080,en,English
297721,ko,한국어/조선말
359790,en,English
51806,en,English
343724,en,English
392961,en,English
35429,en,English
73307,en,English
380225,it,Italiano
229154,en,English
226437,de,Deutsch
226437,pl,Polski
258322,it,Italiano
324181,en,English
63398,fr,Français
4948,fr,Français
51444,en,English
31453,en,English
52199,en,English
30667,en,English
133563,ja,日本語
213373,pt,Português
169357,fr,Français
206789,bn,বাংলা
345735,cn,广州话 / 廣州話
397517,en,English
185738,es,Español
168814,zh,普通话
266279,en,English
55424,fr,Français
175331,de,Deutsch
175331,ku,
175331,tr,Türkçe
302699,en,English
72152,hi,हिन्दी
94798,bn,বাংলা
139582,hi,हिन्दी
14751,hi,हिन्दी
53284,hi,हिन्दी
63006,en,English
63006,hi,हिन्दी
379275,hr,Hrvatski
379275,es,Español
305309,en,English
377462,en,English
399747,en,English
89662,it,Italiano
89662,en,English
216546,en,English
86971,en,English
398535,hi,हिन्दी
398535,pa,ਪੰਜਾਬੀ
202244,en,English
266541,en,English
50125,en,English
400174,en,English
324421,en,English
34216,cn,广州话 / 廣州話
34216,zh,普通话
39048,en,English
57880,cn,广州话 / 廣州話
115893,xx,No Language
101024,cn,广州话 / 廣州話
66834,en,English
67572,en,English
210910,en,English
30948,en,English
24921,en,English
94811,en,English
376263,en,English
35891,en,English
95700,es,Español
376237,en,English
175171,en,English
178927,en,English
103668,en,English
285953,en,English
84831,en,English
335430,ja,日本語
57458,th,ภาษาไทย
267192,en,English
110490,en,English
183855,pt,Português
48502,es,Español
199883,pt,Português
146905,pt,Português
50489,pt,Português
377210,en,English
70461,fr,Français
355786,kn,?????
68309,en,English
267977,ja,日本語
401442,en,English
400605,en,English
70859,en,English
70859,ja,日本語
76474,en,English
377213,bn,বাংলা
377213,hi,हिन्दी
324668,en,English
278348,en,English
289207,en,English
53283,hi,हिन्दी
35687,en,English
35687,hi,हिन्दी
126318,hi,हिन्दी
15975,en,English
15975,hi,हिन्दी
56897,hi,हिन्दी
172817,hi,हिन्दी
323426,hi,हिन्दी
68256,en,English
68256,gu,
68256,hi,हिन्दी
85043,hi,हिन्दी
202984,en,English
202984,bo,
360606,en,English
92691,ja,日本語
98106,en,English
71503,en,English
61689,en,English
79192,en,English
238124,en,English
238124,fr,Français
253337,en,English
384450,en,English
263945,da,Dansk
263945,sv,svenska
40741,ja,日本語
90351,ja,日本語
10458,de,Deutsch
60971,ja,日本語
390592,en,English
131737,en,English
30787,en,English
51066,en,English
14685,en,English
355254,en,English
393562,hi,हिन्दी
352179,en,English
352179,fr,Français
352179,de,Deutsch
392553,en,English
338063,en,English
258489,en,English
316727,en,English
316023,en,English
278154,en,English
345911,en,English
294272,en,English
388191,en,English
328716,ko,한국어/조선말
333386,en,English
254575,en,English
243752,en,English
367197,en,English
369776,fr,Français
40451,en,English
89904,en,English
55035,fr,Français
12529,it,Italiano
9031,it,Italiano
259634,it,Italiano
46572,it,Italiano
315439,ko,한국어/조선말
302161,en,English
340611,en,English
337874,en,English
267852,en,English
53010,fr,Français
53010,ko,한국어/조선말
214209,ko,한국어/조선말
353571,en,English
369228,it,Italiano
367999,it,Italiano
356758,it,Italiano
371942,it,Italiano
359156,it,Italiano
343173,en,English
390512,en,English
27123,de,Deutsch
27123,en,English
332741,it,Italiano
359412,en,English
319352,fr,Français
319352,en,English
317214,ar,العربية
33201,fr,Français
33201,de,Deutsch
340937,en,English
309882,en,English
58430,en,English
230722,ko,한국어/조선말
369032,en,English
27243,en,English
346641,de,Deutsch
324794,th,ภาษาไทย
372411,en,English
53335,en,English
273645,ko,한국어/조선말
399106,en,English
269705,en,English
324322,fr,Français
324322,en,English
324322,bm,Bamanankan
209645,en,English
274504,en,English
196324,es,Español
341957,en,English
101206,en,English
31265,en,English
34875,en,English
395476,en,English
357529,en,English
94176,en,English
360283,en,English
400121,en,English
49237,en,English
398265,en,English
52593,en,English
35007,yi,
35007,en,English
120885,en,English
130134,fr,Français
130134,en,English
17342,zh,普通话
193284,en,English
184710,en,English
380372,en,English
83876,zh,普通话
102814,en,English
174150,en,English
262260,en,English
254664,cn,广州话 / 廣州話
254664,en,English
254664,ms,Bahasa melayu
254664,zh,普通话
137308,ml,
156967,en,English
156954,de,Deutsch
137826,en,English
262829,en,English
108063,hr,Hrvatski
41294,es,Español
45192,es,Español
64694,es,Español
70193,en,English
70193,ja,日本語
66062,ja,日本語
211222,en,English
266874,en,English
266874,de,Deutsch
266874,zh,普通话
402877,zh,普通话
402877,en,English
24678,en,English
337703,xx,No Language
228941,ja,日本語
81633,ja,日本語
110412,en,English
394047,en,English
378441,en,English
120121,es,Español
400411,en,English
376233,en,English
364051,fr,Français
364051,pl,Polski
364051,ru,Pусский
349441,fr,Français
349441,he,עִבְרִית
373479,en,English
373922,cn,广州话 / 廣州話
373922,zh,普通话
359641,es,Español
357799,en,English
119637,fr,Français
354275,ko,한국어/조선말
62675,fr,Français
394499,pt,Português
41004,es,Español
145481,es,Español
82776,es,Español
41298,es,Español
45191,es,Español
18944,en,English
328387,en,English
389425,en,English
389425,de,Deutsch
46784,en,English
46781,en,English
272720,en,English
118014,xx,No Language
363676,en,English
371865,fr,Français
377287,fr,Français
361571,fr,Français
392817,ru,Pусский
338189,fr,Français
378813,de,Deutsch
118430,en,English
101293,en,English
31128,en,English
76681,en,English
150273,en,English
22020,en,English
96129,en,English
404022,en,English
385031,en,English
154441,pt,Português
93091,en,English
44510,en,English
376812,en,English
376812,hi,हिन्दी
342213,es,Español
148615,en,English
389180,fr,Français
262542,en,English
16909,da,Dansk
372297,hi,हिन्दी
372297,ml,
126043,pt,Português
103396,de,Deutsch
130957,de,Deutsch
54893,en,English
98644,hy,
98644,en,English
393834,en,English
366514,fr,Français
63989,fr,Français
328901,en,English
388862,en,English
263416,en,English
316268,en,English
360249,de,Deutsch
360249,no,Norsk
28406,es,Español
362765,en,English
50186,ru,Pусский
362876,pt,Português
361249,hi,हिन्दी
4279,fr,Français
15467,hi,हिन्दी
349086,en,English
257026,en,English
41278,xx,No Language
86320,es,Español
86320,pt,Português
86531,pt,Português
397278,en,English
67303,pt,Português
68895,en,English
314837,ja,日本語
325789,en,English
325789,es,Español
308266,sq,shqip
308266,ar,العربية
308266,en,English
308266,ro,Română
82664,de,Deutsch
345054,fr,Français
400668,en,English
133736,en,English
227859,en,English
55344,ja,日本語
401387,en,English
390880,ru,Pусский
405388,en,English
292277,en,English
61348,en,English
368596,en,English
331393,en,English
31385,en,English
376501,en,English
373453,en,English
351809,es,Español
365997,en,English
382651,en,English
356201,ko,한국어/조선말
392885,en,English
28073,en,English
175427,ur,اردو
237799,fr,Français
40585,fr,Français
318052,he,עִבְרִית
254251,en,English
98948,en,English
88949,es,Español
76468,en,English
54821,en,English
215814,en,English
22750,en,English
86254,en,English
43473,en,English
90726,it,Italiano
139826,en,English
371738,en,English
110692,en,English
