id,id_companies,companies
272075,57318,Proaction Film
296082,75491,Sideshow Alley
296082,75492,Communion Music
254967,43265,Harun Farocki Filmproduktion
216919,8685,Eficine 226
216919,8861,Instituto Mexicano de Cinematografía (IMCINE)
216919,16461,JADE FILMS
216919,16462,Grupo AZTECA
430826,2813,Forensic Films
430826,8634,Meridian Productions
430826,36870,Symbolic Entertainment
387886,77501,Mirovision Inc.
402423,263,P.R. Productions
402423,51298,Bat Bridge Entertainment
402423,78192,New Territory Pictures
402423,78193,Mucho Mas Media
402423,78194,Outsider Pictures
402423,85803,Rockafellow Films
410694,11220,BUCK Productions
410694,80238,Hulo Films
444513,8858,NetFlix
150747,7561,Nexus Factory
360808,51816,British International Pictures (BIP)
73478,2,Walt Disney Pictures
255635,25651,Tims Productions
300490,37123,Mars Dagitim
300490,37124,TAFF Pictures
439695,6339,Solar Films inc.
94065,10599,Jay-Dee-Kay Productions
371899,24769,Departures Film
371899,70633,Studio Third Rome
371899,70634,PCT Cinéma & Télévision S.A.
47616,8411,Metro-Goldwyn-Mayer (MGM)
47616,12744,De Grunwald Productions
167618,122,Coop 99
167618,15040,Novotny & Novotny Filmproduktion GmbH
167618,50451,Lotus Film
99343,84219,phi
126919,8411,Metro-Goldwyn-Mayer (MGM)
126919,15150,Du Maurier-Guinness
2459,7961,Gaumont International
2459,17873,Les Productions de la Guéville
347413,50908,Trigger
347413,60197,Good Smile Company
31501,8182,Studio DEEN
34311,8460,Double Helix Films
35793,18169,Advance Productions
401546,5683,ChubbCo Film
401546,71684,Post Factory NY
401546,77939,BlackBird
401546,77940,"Orchard, The"
401546,77941,Front Row Filmed Entertainment
424634,224,Wega Film
443053,86918,Flick Flingr
48852,1176,Lorimar Film Entertainment
48852,3110,Paco Cinematografica
48852,42040,Airone Productions
179188,3166,Walt Disney Productions
388202,290,Ingenious Media
388202,63443,The Fyzz Facility
388202,73685,Emmett Furla Oasis Films (EFO Films)
388202,76991,Highland Film Group (HFG)
388202,85562,River Bay Films
388202,85563,Tinker Productions
7290,2215,Cinevent
7290,2216,Helkon Media AG
15043,3018,Brink Productions
18051,2365,Capital Arts Entertainment
18051,3436,Universal Studios Home Entertainment Family Productions
18051,3437,TE Encore Films
405473,3353,Element Pictures
405473,5267,Irish Film Board
405473,30280,Broadcasting Authority of Ireland
405473,89181,Calipo Picture Company
437031,7680,Tornasol Films
437031,9971,Castafiore Films
437031,35442,Radio Televisión Española (RTVE)
437031,50813,Hernández y Fernández Producciones Cinematográficas
437031,67412,Movistar+
20004,4009,Unified Film Organization (UFO)
20004,19239,Epoch Productions
405670,16906,Arizona Films
405670,20490,New People Film Company
405670,79197,MovieBrats Pictures
441168,10969,Sepia Films
41128,13427,Prism Entertainment Corporation
211798,297,Aardman Animations
58692,23378,At Group
13841,559,TriStar Pictures
255552,20037,Augenschein Filmproduktion
133485,10767,La Huit Production
133485,10768,Cinaps TV
74121,5996,BBC
392207,201,Arte
392207,11068,Nostromo Pictures
392207,21404,ZDF
392207,29566,Atresmedia Cine
9830,2448,Yari Film Group
85548,55840,Windwalker
85548,55841,Santa Fe International
355277,3036,Walt Disney Studios Motion Pictures
355277,4436,Disneynature
355277,10079,The Walt Disney Company
355277,61239,Chuan Films
356200,65795,FunDeMental Studios
1848,932,Mirage Enterprises
1848,3268,Home Box Office (HBO)
1848,34998,Avnet/Kerner Productions
412302,1976,Film Science
412302,20311,Syncopated Films
412302,20848,Rough House Pictures
128284,51322,Capi-Holland
392790,7008,Centerstage Productions
440767,8858,NetFlix
27551,4110,Cannon Films
33310,294,New Zealand Film Commission
33310,6052,Aardvark Films
33310,6053,Moviescripts
15090,26646,Edgewood Entertainment
25610,15289,Konigsberg/Sanitsky Company
30999,203,Panfilm
30999,2188,Artisan Entertainment
30999,4056,Hallmark Entertainment
19002,467,Renaissance Pictures
27296,4656,Shoot Productions
27296,4867,Full Moon Entertainment
27296,95020,Talos Entertainment
7837,2289,Abandon Pictures
19766,2,Walt Disney Pictures
19766,75692,Fountain Films
15212,2894,360 Pictures
15212,8411,Metro-Goldwyn-Mayer (MGM)
9711,2347,FGM Entertainment
9711,8411,Metro-Goldwyn-Mayer (MGM)
1596,1271,Pariah Entertainment Group
20760,2,Walt Disney Pictures
14611,420,Marvel Studios
23134,7289,"Weinstein Company, The"
23134,36390,3 Arts Entertainment
23134,52783,Awesome Productions
11155,1957,Warner Bros. Television
15982,559,TriStar Pictures
15982,3088,Delphi III Productions
15982,4357,The Guber-Peters Company
18500,10999,Twentieth Century Fox Home Entertainment
18500,45636,David Evans Pictures
371741,32243,PeaPie Films
371741,73204,AZ Celtic Films
409366,84120,Cosmic Entertainment (II)
409366,84121,Thirst Film
413778,6960,Moteur s'il vous plaît
413778,51696,CG Cinéma
413778,93132,Courage Mon Amour
25379,2893,Palpable Productions
25379,20465,Galafilm Productions
25379,20466,Global Arts Productions
377196,3358,Discovery Channel Productions
377196,72020,Cinenova Productions
298920,26420,Pilgrim Studios
112293,235,Nordisk Film
391438,18010,Clasa Films Mundiales
77451,2316,Compañía Iberoamericana de TV
77451,6639,Televisión Española (TVE)
77451,18522,Lince Films S.A.
77451,18523,Productora Andaluza de Programas S.A.
253332,4748,Oscilloscope Laboratories
253332,20636,Pistachio Pictures
133684,23336,Korsa Film
185789,2850,Imagine Television
185789,70175,Picture Factory
444705,77732,Stan Lathan TV
408435,77441,Bautafilm
408435,92467,Nordisk Film Production Sverige AB
416569,81500,Oy Future Film Ab
28264,55530,Film Limited Partnership
84167,52972,Michaelgion
444193,37208,Vision Films
444193,90076,"Writers Studio, The"
444193,90077,Supernova LLC
32148,18008,A.I.P. Productions
413687,24843,Inosan Productions
356294,13742,General Film Corporation
415255,81235,AV Films
121539,7320,Telefilm Canada
403163,18003,Babaloo Studios
403163,18004,Lime Street Entertainment
56263,851,MEDIA Programme of the European Union
56263,5358,Canal+
56263,6301,CinéCinéma
56263,11397,Sofica Soficinéma 4
56263,18367,Centre National de la Cinématographie (CNC)
56263,33279,Ad Vitam Production
56263,39379,Région Haute-Normandie
56263,41258,Région Aquitaine
396810,738,Myriad Pictures
396810,56696,Parkside Pictures
396810,76574,Wondros
396810,90445,Franklin Street
48133,6309,Ministry of Information
48133,76410,Phoenix
417644,6194,Warner Bros.
417644,10424,Primate Pictures
353569,2575,21 Laps Entertainment
353569,19632,3311 Productions
353569,88548,Story Ink
353070,12,New Line Cinema
353070,79,Village Roadshow Pictures
353070,2609,De Line Pictures
353070,6194,Warner Bros.
353070,41624,RatPac-Dune Entertainment
286538,35561,Vintage Pictures
286538,51431,Kansha Films
286538,51432,Zealous Pictures
398929,694,StudioCanal
398929,3823,TF1 Films Production
40577,3381,Wayne-Fellows Productions
40577,6194,Warner Bros.
43009,6194,Warner Bros.
43009,72590,"U.S. Department of Defense, Information and Education Division"
352501,54602,Spring Pictures
352501,59824,Wing and a Prayer Pictures
352501,85350,Green Hummingbird Entertainment
431937,5125,Le Pacte
128891,7281,British Film Institute (BFI)
26452,1444,Cannon Group
26452,8411,Metro-Goldwyn-Mayer (MGM)
26452,13549,Golan-Globus Productions
26452,21712,Cannon Italia Srl
70816,8491,Instituto Português da Arte Cinematográfica e Audiovisual (IPACA)
70816,20574,Secretaria de Estado da Cultura (SEC)
70816,93209,Superfilmes
70816,93210,Cinemate Material Cinematográfico
70816,93211,Cinematográfica Brasileira
70816,93212,Lusa Filmes
70816,93213,PIC-TV
243664,2432,Quanta Centro de Produções Cinematográficas
243664,7765,Teleimage
243664,8435,Xuxa Produções
243664,8508,Labo Cine do Brasil Ltda.
243664,12867,Renato Aragão Produções Cinematográficas
243664,13969,Globo Filmes
243664,39158,Diler & Associados
243664,93327,Columbia Pictures do Brasil
104858,684,Kim Ki-Duk Film
220890,5996,BBC
256969,30187,Meteor Film GmbH
396643,3750,Balaji Motion Pictures
396643,5567,ALT Entertainment
380075,694,StudioCanal
409820,3324,British Broadcasting Corporation (BBC)
52280,22520,Mack Sennett Comedies
71266,83124,Helen Gardner Picture Players
401743,12365,Brownstone Productions
401743,59811,Netflix
329135,3118,Madras Talkies
329135,12630,Studio Green
29971,16432,Sujatha Productions
286437,29749,Jesse L. Lasky Feature Play Company
84562,41752,Meech Grant Production
42242,33,Universal Pictures
403390,34307,Pandastorm Pictures
403390,85732,Devil's Harvest Production
403390,88294,Andamar Entertainment
418718,26593,Metaluna Productions
418718,66416,Latina Estúdio
362617,64814,Marta Cabrera
362617,64815,Horizonte 6 Quince
14681,3680,Ariztical Entertainment
227964,5591,Downtown Filmes
227964,7764,Telecine
227964,21454,Riofilme
227964,53105,Paris Filmes
227964,80352,MPC Filmes
326198,52882,Ulula  Films
326198,52883,El Niño Producciones
326198,52884,La Competencia
326198,52885,La Mirada Oblicua
168022,328,TLA Releasing
168022,18262,Indie Melbourne Productions
27215,328,TLA Releasing
27215,18655,Morning View Films
232078,328,TLA Releasing
232078,18003,Babaloo Studios
232078,18004,Lime Street Entertainment
157123,328,TLA Releasing
397415,2373,Patriot Pictures
397415,76777,Hannibal Classics
27969,306,Twentieth Century Fox Film Corporation
27969,10201,Interscope Communications
74336,2479,Myung Film Company
420648,10012,Nadie es Perfecto
420648,29566,Atresmedia Cine
420648,32485,Pokeepsie Films
420648,85516,El Bar Producciones
342684,6778,Televisió de Catalunya TV3
342684,10654,Ran Entertainment
342684,35442,Radio Televisión Española (RTVE)
4882,9266,American International Pictures (AIP)
60415,5798,Shaw Brothers
334299,6916,Arte France Cinéma
334299,7118,Moby Dick Films
334299,11620,Orange Cinéma Séries
334299,11798,Région Provence-Alpes-Côte d'Azur
334299,18367,Centre National de la Cinématographie (CNC)
334299,18626,Kinology
334299,76445,Indéfilms 3
334299,76994,Cinémage 9
334299,78944,Soficinéma 10
334299,78945,K Films Amerique
359413,63078,Téléfiction Distribution
20105,74308,Johnson and Gibson
20105,74309,J. & N. Tait
264760,10377,Feifer Worldwide
353725,13839,Metafilms
64266,91175,Kinokompaniya Carmen
78363,83,France 2 Cinéma
78363,760,Les Productions Bagheera
78363,5358,Canal+
78363,7454,France Télévision
73294,24301,Drugaya Kul'tura (DK) Produkt
21778,5870,Studio Canal
429450,20064,NEW
38577,3447,IMAX
38577,4016,Panorama
38577,10643,Ogden Entertainment Company
38577,11811,Dentsu Tec
38577,15505,NHK
38577,44803,Imagica Corp.
43685,383,Goskino Productions
104376,310,Centre National de la Cinématographie
104376,5982,Bioskop Film
104376,10845,Lenfilm
104376,12784,Orient Express
104376,12785,Roskomkino
137116,5,Columbia Pictures
137116,2251,Sony Pictures Animation
137116,7311,Kerner Entertainment Company
376134,1205,Endgame Entertainment
376134,20277,Protagonist Pictures
376134,59811,Netflix
32536,63349,Bitter Films
429662,288,BBC Films
429662,7620,Bend It Films
429662,7981,Pathé
66628,5542,Toei Animation
54970,13852,Odessa Film Studios
446076,32696,Beijing Enlight Pictures
289222,7419,Scion Films
289222,10285,LD Entertainment
289222,20473,Czech Anglo Productions
135561,10942,Fábulas Negras
440777,2832,Cineville
440777,56696,Parkside Pictures
440777,56697,Tadross Media Group
440777,93624,FFC Production
305642,13240,Bron Studios
305642,39212,Pilothouse Pictures
305642,39213,Apple Lane Productions
26509,11289,Oscar Lewenstein Productions
219924,93165,Productions Corniglion-Molinier
219924,93166,Les Productions André Malraux
219924,93167,Subsecretaría de Propaganda del Ministerio de Estado
430419,87214,Longview Pictures
310814,4242,Golden Gate Pictures
331392,86077,Palm Drive Productions
331392,86078,Buy Here Pay Here Entertainment
331392,86079,SLAM Productions
63077,11536,Badlands Company
63077,18292,Dream Team Productions
400928,43,Fox Searchlight Pictures
400928,7493,FilmNation Entertainment
400928,8569,Dayday Films
400928,89578,Grade A Entertainment
399615,77672,Del Toro Films
213927,10700,American Cinema International
213927,37080,Soundscape Media
213927,37081,ESX Productions
331214,6068,HBO
65310,5620,Meridian Broadcasting Ltd
408647,429,DC Comics
408647,2785,Warner Bros. Animation
408647,9993,DC Entertainment
449674,59811,Netflix
394645,5547,Woestijnvis
394645,12118,Millstreet Films
394645,37337,FBO
368006,12630,Studio Green
368006,55821,2D Entertainment
37520,70446,Angel City
37520,70447,Angel City Media
186292,91896,Gnu Films
449863,7529,Wanda Films
449863,92710,Bitis
32635,94763,Transmundo Films
172705,5344,MD Pictures
390051,290,Ingenious Media
390051,7503,Protozoa Pictures
390051,36109,thefyzz
390051,55528,Oak Productions
390051,73685,Emmett Furla Oasis Films (EFO Films)
390051,81755,Pacific View Management
390051,81756,Union Editorial
390051,86895,Hat and Cat Productions
40983,8441,Jack H. Harris Enterprises
425716,5123,Miso Film
128169,3341,Fuji Television Network
128169,5896,Cine Bazar
128169,7550,Protean Image Group
142478,10202,Columbia TriStar Home Entertainment
14606,2973,Picture Farm
14606,18986,Grandville Pictures
283591,1468,Ferndale Films
283591,5267,Irish Film Board
283591,73216,Apollo Media
72215,14599,Soyuzmultfilm
445727,23468,Fallen Films
445727,87499,Midas Touch Media
445727,87500,June Street Productions
424998,6427,Pure Flix Entertainment
342472,290,Ingenious Media
342472,53243,WeatherVane Productions
342472,86523,Culmination Productions
342472,89203,Cinema Revival
342472,89204,LATS Productions
322487,20788,Gulfstream Pictures
322487,20789,Red Rover International
322487,20790,ToonBox Entertainment
322487,90680,Shanghai Hoongman Technology Co.
417678,8411,Metro-Goldwyn-Mayer (MGM)
417678,10067,Alloy Entertainment
417678,16322,Itaca Films
417830,7392,Twentieth Century Fox
436340,16882,Granit Films
436340,16887,Cinekap
436340,73467,Andolfi
37037,3166,Walt Disney Productions
135598,3033,Asmik Ace Entertainment
381449,13591,Rundfunk Berlin-Brandenburg (RBB)
381449,31311,Anna Wendt Filmproduktion
412120,84452,Pipeline
428356,84554,Kinodanz
440642,1038,Bazelevs Production
392882,5822,Toei
339846,4,Paramount Pictures
339846,4607,"Montecito Picture Company, The"
339846,34081,Flynn Picture Company
339846,62029,Fremantle Productions
339846,73669,Seven Bucks Productions
339846,82819,Skydance Media
339846,90835,Uncharted
418437,813,DiNovi Pictures
373569,306,Twentieth Century Fox Film Corporation
373569,7076,Chernin Entertainment
373569,61791,Feigco Entertainment
434510,23390,Moviehead Pictures
282035,33,Universal Pictures
282035,19857,Sean Daniel Company
282035,90517,Secret Hideout
9690,161,Claussen + Wöbke Filmproduktion GmbH
404584,88813,The Darkside
404584,88814,Fat Cigar Productions
36968,670,Walt Disney Television
36968,16971,Pacific Motion Pictures
172445,36191,Fine Arts Film Company
348375,73469,NAIA Productions
37049,5646,Walt deFaria
37049,5648,Murakami-Wolf Productions
37049,8487,Sanrio Company
415665,280,Cinémaginaire Inc.
401484,1092,Mockingbird Pictures
333106,6323,Weinstein Company
333106,7361,Chop Shop Entertainment
333106,16934,View Askew Productions
157641,43265,Harun Farocki Filmproduktion
403509,11651,Rodar y Rodar Cine y Televisión
337339,33,Universal Pictures
337339,333,Original Film
337339,7154,One Race Films
382509,3012,Pathé Distribution
135275,13399,Douglas Fairbanks Pictures
135275,13400,Artcraft Pictures Corporation
440249,86249,Karbonshark
440249,86250,WeBros Entertainment
409550,14625,Office Crescendo
409550,80051,Gunpowder Co.
400114,3393,Huayi Brothers
44249,7885,Mei Ah Entertainment
421443,51117,Thousand Mile Media
392124,83,France 2 Cinéma
392124,790,Samsa Film
392124,75297,sms productions
419700,2608,Happy Madison Productions
419700,8858,NetFlix
333354,23754,Filmmuse Productions
333354,89989,Del Rey Films
141102,4107,NEST Family Entertainment
141102,6575,Crest Animation Production
141102,7431,Sony Pictures Entertainment (SPE)
92180,1406,Mega Film
92180,2260,Les Films Marceau
385805,55571,Zipper Bros Films
157676,43265,Harun Farocki Filmproduktion
370722,8102,Working Title Television
392818,75524,Transfiguration Productions
407757,20847,Greyshack Films
407757,50863,Budderfly Productions
407757,50867,Goodnight Film
61541,8411,Metro-Goldwyn-Mayer (MGM)
386172,6108,Media Plus
386172,44455,Viktorija Film
386172,46089,Talking Wolf Productions
386172,51044,Digitalkraft
386172,73988,Morein Group
386172,73989,BBO Star
381032,34777,Memory
268531,521,DreamWorks Animation
268531,30246,Scholastic Entertainment
346034,89125,Reencuentro Films
346034,89126,Greenlight Productions
346034,89127,Eficine
426230,50080,Mister Lister Films
426230,72725,QC Entertainment
418078,26995,Animal Kingdom
418078,41077,A24
424488,10285,LD Entertainment
424488,19483,Calle Cruzada
413998,43,Fox Searchlight Pictures
413998,39509,Free Range Films
347627,1030,Magnolia Pictures
347627,89149,Heard Well
260514,2,Walt Disney Pictures
260514,3,Pixar Animation Studios
400136,7220,Capcom
